Churn,Tenure,City_Tier,Service_Score,Account_user_count,account_segment,Complain_ly,Day_Since_CC_connect,cashback
0,8.0,1.0,4.0,4.0,5.0,0.0,10.0,299.0
1,1.0,3.0,3.0,4.0,3.0,1.0,3.0,152.0
0,22.0,1.0,2.0,3.0,0.0,0.0,7.0,212.0
1,1.0,1.0,4.0,4.0,3.0,1.0,1.0,153.0
0,13.0,1.0,3.0,4.0,0.0,0.0,12.0,204.0
0,13.0,1.0,3.0,4.0,1.0,1.0,7.0,317.0
0,9.0,1.0,3.0,4.0,3.0,1.0,3.0,159.0
0,1.0,2.0,3.0,4.0,3.0,0.0,4.0,153.0
0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,173.0
0,6.0,3.0,4.0,4.0,4.0,0.0,4.0,169.0
0,8.0,3.0,3.0,4.0,0.0,1.0,12.0,204.0
0,30.0,1.0,4.0,4.0,1.0,0.0,3.0,324.0
0,21.0,1.0,3.0,4.0,1.0,0.0,9.0,297.0
0,8.0,1.0,4.0,4.0,3.0,0.0,3.0,154.0
0,5.0,1.0,2.0,4.0,2.0,0.0,2.0,133.0
0,9.0,2.0,3.0,4.0,4.0,0.0,8.0,139.0
0,21.0,1.0,3.0,4.0,6.0,1.0,1.0,293.0
1,7.0,2.0,3.0,4.0,0.0,0.0,6.0,205.0
0,17.0,1.0,2.0,3.0,6.0,0.0,17.0,263.0
0,26.0,3.0,4.0,5.0,1.0,1.0,13.0,316.0
1,0.0,1.0,2.0,5.0,3.0,1.0,2.0,142.0
0,5.0,3.0,4.0,4.0,4.0,1.0,6.0,193.0
1,1.0,1.0,3.0,4.0,3.0,0.0,4.0,157.0
0,25.0,1.0,2.0,4.0,3.0,0.0,2.0,132.0
0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,142.0
0,1.0,3.0,3.0,5.0,0.0,0.0,2.0,248.0
1,1.0,3.0,3.0,5.0,0.0,0.0,8.0,235.0
0,3.0,3.0,3.0,5.0,4.0,1.0,10.0,167.0
0,13.0,1.0,3.0,3.0,4.0,0.0,3.0,147.0
0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,138.0
0,10.0,1.0,2.0,3.0,4.0,0.0,7.0,148.0
1,3.0,1.0,3.0,5.0,3.0,1.0,1.0,162.0
0,7.0,3.0,2.0,3.0,0.0,0.0,1.0,199.0
0,3.0,1.0,4.0,4.0,3.0,0.0,3.0,163.0
0,13.0,1.0,3.0,3.0,4.0,0.0,8.0,150.0
0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,196.24
0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,151.0
1,0.0,3.0,2.0,4.0,0.0,0.0,3.0,196.24
0,14.0,2.0,2.0,5.0,4.0,0.0,2.0,164.0
0,17.0,1.0,4.0,4.0,4.0,1.0,8.0,183.0
0,10.0,1.0,3.0,4.0,4.0,0.0,9.0,182.0
0,8.0,1.0,3.0,3.0,4.0,1.0,2.0,161.0
1,4.0,1.0,3.0,4.0,3.0,0.0,0.0,123.0
0,15.0,3.0,2.0,3.0,4.0,0.0,2.0,168.0
0,13.0,1.0,2.0,3.0,0.0,0.0,13.0,235.0
0,4.0,2.0,3.0,4.0,4.0,1.0,8.0,188.0
1,0.0,3.0,2.0,4.0,0.0,0.0,7.0,207.0
0,24.0,1.0,4.0,5.0,0.0,0.0,4.0,235.0
0,5.0,3.0,4.0,4.0,4.0,0.0,8.0,200.0
0,2.0,3.0,3.0,5.0,4.0,0.0,5.0,179.0
0,12.0,3.0,2.0,4.0,4.0,0.0,9.0,159.0
0,5.0,3.0,2.0,5.0,4.0,0.0,7.0,147.0
0,6.0,1.0,4.0,2.0,3.0,1.0,6.0,158.0
0,14.0,3.0,3.0,5.0,4.0,0.0,4.0,194.0
0,12.0,1.0,2.0,3.0,3.0,0.0,7.0,138.0
0,28.0,1.0,2.0,1.0,6.0,0.0,0.0,248.0
0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,121.0
0,28.0,3.0,3.0,4.0,4.0,0.0,6.0,190.0
0,17.0,3.0,3.0,5.0,4.0,0.0,3.0,193.0
0,1.0,1.0,4.0,4.0,6.0,1.0,11.0,296.0
0,5.0,2.0,4.0,5.0,4.0,0.0,1.0,189.0
0,16.0,1.0,3.0,3.0,4.0,1.0,2.0,145.0
0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,219.0
0,2.0,1.0,1.0,4.0,3.0,0.0,2.0,140.0
0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,153.0
1,1.0,3.0,3.0,5.0,4.0,1.0,3.0,196.24
0,13.0,1.0,3.0,3.0,6.0,0.0,13.0,232.0
0,16.0,1.0,3.0,6.0,4.0,0.0,1.0,172.0
1,0.0,2.0,2.0,5.0,3.0,0.0,0.0,116.0
0,25.0,1.0,3.0,4.0,4.0,0.0,1.0,189.0
1,9.0,1.0,2.0,4.0,3.0,1.0,3.0,120.0
0,14.0,1.0,3.0,4.0,4.0,1.0,7.0,168.0
0,28.0,1.0,3.0,3.0,0.0,0.0,3.0,212.0
0,18.0,1.0,3.0,3.0,6.0,1.0,10.0,235.0
0,9.0,1.0,3.0,4.0,3.0,0.0,3.0,164.0
0,7.0,3.0,2.0,3.0,4.0,1.0,2.0,145.0
0,9.0,3.0,2.0,3.0,4.0,0.0,0.0,167.0
0,9.0,1.0,4.0,5.0,3.0,1.0,3.0,146.0
0,29.0,1.0,3.0,2.0,6.0,0.0,1.0,272.0
0,5.0,3.0,3.0,3.0,4.0,0.0,2.0,151.0
0,1.0,1.0,3.0,4.0,3.0,0.0,3.0,153.0
0,13.0,1.0,3.0,3.0,0.0,0.0,8.0,223.0
0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,127.0
0,13.0,1.0,3.0,4.0,1.0,0.0,4.0,319.0
0,8.0,3.0,3.0,4.0,0.0,0.0,2.0,224.0
0,20.0,1.0,3.0,5.0,0.0,1.0,6.0,232.0
0,13.0,1.0,3.0,3.0,0.0,0.0,1.0,207.0
0,23.0,1.0,3.0,4.0,1.0,0.0,4.0,319.0
1,0.0,1.0,2.0,4.0,3.0,0.0,0.0,126.0
0,6.0,1.0,3.0,5.0,4.0,0.0,1.0,222.0
0,13.0,3.0,2.0,4.0,4.0,0.0,3.0,174.0
1,1.0,3.0,4.0,6.0,4.0,1.0,3.0,171.0
0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,131.0
0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,158.0
0,12.0,1.0,3.0,2.0,4.0,0.0,9.0,201.0
0,5.0,1.0,2.0,3.0,4.0,0.0,2.0,167.0
0,10.0,3.0,3.0,3.0,4.0,0.0,1.0,165.0
0,17.0,2.0,2.0,4.0,4.0,0.0,2.0,160.0
0,18.0,1.0,2.0,5.0,4.0,1.0,4.0,164.0
0,4.0,1.0,4.0,4.0,4.0,1.0,8.0,196.24
1,15.0,1.0,2.0,4.0,4.0,0.0,7.0,151.0
0,9.0,1.0,3.0,4.0,4.0,0.0,3.0,185.0
0,7.0,3.0,3.0,4.0,4.0,0.0,10.0,180.0
0,8.0,1.0,2.0,4.0,4.0,1.0,2.0,148.0
0,12.0,1.0,3.0,3.0,4.0,0.0,9.0,201.0
0,2.0,1.0,3.0,4.0,0.0,0.0,7.0,219.0
0,9.0,1.0,3.0,5.0,3.0,0.0,1.0,142.0
1,16.0,1.0,3.0,4.0,0.0,0.0,9.0,202.0
0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,137.0
0,9.0,1.0,3.0,3.0,4.0,0.0,9.0,185.0
0,11.0,3.0,2.0,4.0,4.0,0.0,7.0,187.0
0,11.0,1.0,3.0,4.0,3.0,1.0,4.0,155.0
0,5.0,1.0,3.0,1.0,4.0,0.0,3.0,154.0
0,7.0,1.0,2.0,3.0,3.0,0.0,8.0,133.0
0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,128.0
0,28.0,1.0,3.0,4.0,3.0,0.0,2.0,135.0
1,2.0,1.0,4.0,4.0,4.0,1.0,1.0,195.0
0,6.0,3.0,4.0,4.0,3.0,0.0,3.0,155.0
0,3.0,3.0,3.0,4.0,4.0,0.0,10.0,171.0
0,0.0,1.0,3.0,1.0,4.0,0.0,3.0,144.0
0,15.0,1.0,2.0,3.0,3.0,0.0,4.0,131.0
0,12.0,1.0,4.0,4.0,3.0,0.0,4.0,177.0
0,11.0,1.0,2.0,3.0,3.0,0.0,2.0,128.0
0,4.0,3.0,2.0,3.0,0.0,0.0,9.0,208.0
0,1.0,1.0,3.0,3.0,4.0,0.0,6.0,167.0
0,27.0,1.0,2.0,3.0,0.0,0.0,4.0,210.0
0,12.0,1.0,4.0,5.0,0.0,0.0,10.0,240.0
0,3.0,3.0,4.0,5.0,4.0,0.0,1.0,191.0
0,14.0,3.0,3.0,4.0,4.0,0.0,4.0,182.0
0,10.0,1.0,4.0,4.0,4.0,0.0,8.0,184.0
0,1.0,1.0,4.0,6.0,3.0,0.0,3.0,151.0
0,2.0,3.0,3.0,3.0,4.0,0.0,2.0,161.0
0,23.0,1.0,3.0,3.0,3.0,0.0,0.0,124.0
0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,150.0
0,23.0,1.0,3.0,5.0,6.0,1.0,8.0,265.0
0,18.0,1.0,3.0,1.0,4.0,0.0,2.0,167.0
0,8.0,1.0,3.0,4.0,4.0,0.0,8.0,179.0
0,30.0,1.0,4.0,4.0,3.0,0.0,4.0,160.0
0,13.0,1.0,3.0,3.0,3.0,0.0,0.0,139.0
1,1.0,3.0,3.0,4.0,4.0,1.0,3.0,224.0
0,8.0,3.0,3.0,3.0,4.0,1.0,7.0,190.0
1,1.0,1.0,3.0,4.0,3.0,0.0,6.0,148.0
0,8.0,1.0,3.0,5.0,4.0,0.0,1.0,177.0
0,4.0,1.0,4.0,4.0,3.0,0.0,8.0,163.0
0,27.0,1.0,2.0,3.0,0.0,0.0,3.0,237.0
0,30.0,1.0,4.0,4.0,6.0,1.0,10.0,266.0
0,1.0,1.0,3.0,5.0,0.0,1.0,9.0,260.0
0,6.0,1.0,4.0,2.0,4.0,0.0,8.0,196.24
1,13.0,3.0,2.0,4.0,0.0,1.0,0.0,209.0
1,1.0,1.0,3.0,5.0,3.0,0.0,1.0,140.0
0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,150.0
0,1.0,3.0,4.0,4.0,4.0,0.0,5.0,188.0
1,16.0,3.0,4.0,4.0,0.0,0.0,8.0,215.0
0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,153.0
0,10.0,1.0,4.0,4.0,4.0,1.0,2.0,172.0
0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,155.0
0,5.0,1.0,3.0,3.0,4.0,0.0,2.0,147.0
1,0.0,3.0,2.0,3.0,3.0,0.0,0.0,196.24
1,1.0,1.0,4.0,4.0,3.0,1.0,9.0,148.0
0,9.0,1.0,4.0,5.0,3.0,0.0,2.0,152.0
0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,142.0
0,15.0,1.0,3.0,1.0,4.0,1.0,3.0,196.24
0,17.0,1.0,3.0,5.0,6.0,0.0,10.0,268.0
0,2.0,1.0,3.0,4.0,3.0,0.0,5.0,146.0
0,16.0,3.0,2.0,4.0,4.0,0.0,2.0,171.0
0,6.0,3.0,3.0,4.0,4.0,1.0,3.0,1869.0
1,0.0,3.0,2.0,2.0,3.0,0.0,0.0,128.0
0,19.0,1.0,3.0,4.0,4.0,1.0,7.0,146.0
1,1.0,1.0,3.0,5.0,3.0,0.0,1.0,158.0
0,9.0,1.0,3.0,3.0,3.0,1.0,2.0,135.0
0,8.0,1.0,2.0,1.0,3.0,0.0,2.0,129.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,125.0
0,25.0,3.0,3.0,4.0,4.0,0.0,8.0,179.0
0,11.0,3.0,2.0,3.0,4.0,1.0,3.0,159.0
1,4.0,1.0,2.0,5.0,3.0,1.0,0.0,129.0
0,7.0,1.0,2.0,3.0,4.0,0.0,4.0,179.0
1,0.0,1.0,3.0,4.0,3.0,0.0,7.0,127.0
0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,120.0
0,21.0,1.0,3.0,4.0,0.0,0.0,8.0,210.0
1,1.0,3.0,3.0,5.0,4.0,0.0,2.0,192.0
0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,120.0
0,25.0,1.0,2.0,3.0,0.0,0.0,0.0,208.0
0,23.0,1.0,3.0,4.0,0.0,0.0,3.0,196.24
0,4.0,2.0,3.0,4.0,3.0,0.0,4.0,146.0
0,8.0,1.0,3.0,3.0,0.0,0.0,13.0,187.0
1,0.0,3.0,3.0,3.0,0.0,0.0,0.0,182.0
1,0.0,1.0,3.0,3.0,3.0,1.0,8.0,120.0
0,20.0,3.0,2.0,3.0,4.0,0.0,7.0,150.0
0,11.0,1.0,3.0,1.0,4.0,1.0,12.0,165.0
1,15.0,1.0,3.0,4.0,3.0,1.0,8.0,150.0
0,9.0,1.0,3.0,3.0,3.0,0.0,9.0,125.0
0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,149.0
0,6.0,1.0,3.0,3.0,4.0,1.0,1.0,151.0
0,9.0,3.0,4.0,4.0,0.0,0.0,10.0,212.0
0,7.0,1.0,3.0,3.0,4.0,0.0,3.0,164.0
0,25.0,3.0,3.0,4.0,1.0,0.0,11.0,329.0
0,7.0,1.0,4.0,4.0,0.0,1.0,13.0,260.0
0,7.0,3.0,3.0,3.0,4.0,0.0,2.0,165.0
0,9.0,3.0,3.0,2.0,4.0,0.0,7.0,160.0
1,1.0,1.0,4.0,4.0,3.0,0.0,1.0,146.0
1,8.0,1.0,4.0,4.0,3.0,1.0,3.0,154.0
0,7.0,1.0,2.0,1.0,4.0,0.0,2.0,148.0
0,6.0,1.0,2.0,3.0,0.0,0.0,7.0,223.0
0,13.0,3.0,3.0,6.0,4.0,0.0,3.0,189.0
0,8.0,1.0,3.0,3.0,4.0,1.0,2.0,162.0
0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,157.0
0,20.0,3.0,2.0,3.0,4.0,0.0,0.0,150.0
0,22.0,1.0,2.0,3.0,1.0,1.0,2.0,293.0
0,30.0,1.0,3.0,3.0,0.0,0.0,4.0,210.0
0,10.0,1.0,3.0,3.0,3.0,0.0,7.0,139.0
1,0.0,3.0,3.0,5.0,4.0,1.0,7.0,162.0
1,0.0,3.0,2.0,4.0,4.0,0.0,2.0,154.0
0,19.0,2.0,3.0,4.0,3.0,0.0,3.0,147.0
0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1972.0
0,8.0,3.0,3.0,4.0,0.0,0.0,2.0,211.0
0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,124.0
0,14.0,1.0,3.0,2.0,4.0,0.0,9.0,189.0
1,1.0,1.0,4.0,2.0,0.0,0.0,8.0,199.0
0,2.0,1.0,3.0,5.0,3.0,0.0,8.0,127.0
0,24.0,1.0,4.0,4.0,6.0,0.0,4.0,299.0
0,27.0,1.0,2.0,3.0,1.0,0.0,2.0,294.0
0,8.0,3.0,2.0,3.0,4.0,0.0,2.0,150.0
0,14.0,1.0,2.0,3.0,3.0,1.0,17.0,147.0
0,27.0,1.0,2.0,3.0,4.0,0.0,3.0,152.0
0,15.0,1.0,3.0,1.0,4.0,0.0,0.0,155.0
0,7.0,1.0,4.0,4.0,4.0,1.0,2.0,174.0
0,6.0,1.0,3.0,4.0,3.0,0.0,5.0,155.0
0,9.0,3.0,3.0,4.0,0.0,0.0,0.0,176.0
1,99.0,3.0,3.0,3.0,3.0,1.0,2.0,131.0
0,13.0,1.0,2.0,3.0,3.0,0.0,3.0,124.0
0,8.0,3.0,3.0,3.0,2.0,0.0,2.0,127.0
0,23.0,1.0,2.0,4.0,3.0,0.0,2.0,196.24
0,30.0,1.0,4.0,4.0,3.0,1.0,3.0,168.0
0,9.0,1.0,4.0,4.0,0.0,0.0,14.0,206.0
0,10.0,1.0,2.0,4.0,3.0,0.0,2.0,142.0
1,3.0,3.0,2.0,4.0,0.0,1.0,0.0,1943.0
0,2.0,1.0,3.0,4.0,3.0,0.0,4.0,148.0
0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,170.0
0,19.0,1.0,4.0,4.0,3.0,0.0,3.0,148.0
1,1.0,2.0,3.0,6.0,2.0,0.0,1.0,141.0
1,1.0,1.0,3.0,5.0,2.0,0.0,3.0,148.0
0,22.0,1.0,4.0,5.0,1.0,0.0,10.0,1914.0
1,0.0,2.0,2.0,4.0,3.0,0.0,0.0,129.0
0,16.0,1.0,4.0,5.0,3.0,0.0,1.0,176.0
0,24.0,1.0,4.0,4.0,6.0,0.0,4.0,299.0
0,23.0,3.0,2.0,3.0,3.0,0.0,2.0,139.0
0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,158.0
0,10.0,1.0,4.0,4.0,4.0,0.0,8.0,183.0
1,20.0,1.0,4.0,4.0,3.0,1.0,4.0,180.0
0,6.0,1.0,3.0,4.0,4.0,1.0,9.0,192.0
0,8.0,1.0,4.0,4.0,6.0,0.0,10.0,295.0
0,16.0,3.0,2.0,4.0,0.0,0.0,17.0,207.0
0,11.0,3.0,2.0,1.0,4.0,1.0,7.0,162.0
0,19.0,1.0,4.0,6.0,0.0,1.0,8.0,234.0
0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,143.0
0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,154.0
1,9.0,1.0,3.0,4.0,3.0,0.0,6.0,146.0
0,26.0,1.0,2.0,1.0,6.0,0.0,3.0,273.0
0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,126.0
0,1.0,1.0,2.0,3.0,4.0,0.0,7.0,137.0
0,29.0,1.0,2.0,3.0,6.0,0.0,1.0,211.0
1,0.0,3.0,2.0,5.0,4.0,0.0,0.0,171.0
0,18.0,1.0,3.0,2.0,1.0,0.0,7.0,196.24
0,9.0,1.0,3.0,3.0,4.0,1.0,0.0,177.0
0,2.0,1.0,2.0,3.0,4.0,0.0,3.0,193.0
1,1.0,3.0,3.0,6.0,3.0,0.0,1.0,196.24
0,1.0,2.0,3.0,1.0,4.0,0.0,7.0,159.0
0,7.0,3.0,3.0,4.0,4.0,0.0,7.0,196.24
0,10.0,1.0,3.0,3.0,4.0,0.0,3.0,164.0
0,20.0,1.0,2.0,3.0,6.0,1.0,3.0,268.0
0,10.0,1.0,4.0,4.0,4.0,1.0,12.0,192.0
0,6.0,3.0,3.0,3.0,4.0,0.0,2.0,200.0
0,9.0,1.0,3.0,3.0,3.0,0.0,0.0,111.0
0,31.0,1.0,3.0,4.0,0.0,1.0,5.0,234.0
0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,125.0
0,2.0,3.0,2.0,4.0,4.0,0.0,4.0,159.0
0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,152.0
1,5.0,3.0,4.0,4.0,4.0,1.0,6.0,185.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,139.0
1,18.0,3.0,2.0,1.0,6.0,1.0,8.0,237.0
0,14.0,3.0,3.0,5.0,0.0,1.0,13.0,230.0
0,24.0,1.0,3.0,5.0,3.0,0.0,3.0,162.0
0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,148.0
0,3.0,1.0,3.0,3.0,0.0,1.0,8.0,222.0
0,17.0,1.0,3.0,4.0,2.0,0.0,7.0,120.0
1,1.0,3.0,4.0,6.0,3.0,0.0,1.0,148.0
0,1.0,3.0,2.0,3.0,4.0,0.0,3.0,155.0
0,16.0,2.0,3.0,3.0,3.0,0.0,3.0,196.24
0,5.0,1.0,4.0,5.0,4.0,0.0,9.0,200.0
0,17.0,2.0,2.0,3.0,4.0,0.0,2.0,157.0
1,7.0,1.0,3.0,3.0,0.0,0.0,5.0,180.0
0,18.0,3.0,4.0,4.0,4.0,0.0,1.0,173.0
1,1.0,3.0,4.0,4.0,3.0,1.0,5.0,157.0
1,12.0,3.0,4.0,4.0,3.0,1.0,8.0,152.0
0,16.0,1.0,3.0,5.0,4.0,0.0,5.0,172.0
1,1.0,1.0,3.0,6.0,3.0,0.0,4.0,159.0
0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,179.0
0,9.0,1.0,2.0,3.0,3.0,1.0,2.0,124.0
0,12.0,3.0,3.0,5.0,4.0,0.0,8.0,212.0
0,9.0,3.0,4.0,5.0,0.0,1.0,13.0,229.0
1,7.0,1.0,2.0,3.0,3.0,0.0,2.0,124.0
0,19.0,3.0,3.0,5.0,4.0,0.0,6.0,172.0
1,2.0,3.0,2.0,3.0,4.0,1.0,0.0,152.0
0,12.0,1.0,4.0,5.0,3.0,0.0,6.0,150.0
0,7.0,3.0,2.0,3.0,3.0,1.0,0.0,196.24
0,18.0,1.0,3.0,3.0,0.0,0.0,11.0,158.0
0,16.0,1.0,3.0,5.0,4.0,0.0,8.0,168.0
0,20.0,1.0,3.0,4.0,6.0,0.0,2.0,306.0
1,3.0,3.0,2.0,4.0,0.0,1.0,0.0,195.0
0,24.0,1.0,2.0,4.0,3.0,0.0,7.0,128.0
0,8.0,3.0,3.0,4.0,3.0,0.0,2.0,127.0
1,99.0,1.0,4.0,5.0,0.0,1.0,1.0,179.0
0,16.0,1.0,4.0,4.0,3.0,0.0,9.0,162.0
1,20.0,1.0,2.0,4.0,3.0,0.0,0.0,125.0
0,3.0,1.0,2.0,3.0,3.0,0.0,4.0,122.0
1,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1890.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,196.24
0,14.0,1.0,3.0,3.0,3.0,0.0,0.0,128.0
0,10.0,1.0,3.0,5.0,4.0,0.0,3.0,170.0
0,14.0,1.0,3.0,3.0,1.0,0.0,11.0,294.0
0,14.0,1.0,3.0,4.0,4.0,1.0,2.0,160.0
0,12.0,1.0,2.0,4.0,1.0,0.0,3.0,295.0
1,1.0,1.0,3.0,4.0,3.0,1.0,5.0,159.0
0,15.0,1.0,3.0,5.0,6.0,0.0,11.0,261.0
0,7.0,1.0,3.0,3.0,4.0,0.0,11.0,167.0
1,1.0,1.0,3.0,4.0,3.0,1.0,3.0,196.24
0,12.0,3.0,3.0,5.0,4.0,0.0,6.0,177.0
1,0.0,3.0,2.0,5.0,4.0,0.0,0.0,124.0
1,20.0,1.0,2.0,4.0,0.0,1.0,9.0,200.0
0,9.0,1.0,3.0,4.0,1.0,0.0,3.0,319.0
0,9.0,1.0,3.0,4.0,4.0,0.0,8.0,187.0
0,17.0,1.0,3.0,4.0,0.0,0.0,2.0,233.0
0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,168.0
0,11.0,3.0,3.0,3.0,4.0,0.0,7.0,199.0
0,8.0,3.0,3.0,4.0,0.0,0.0,2.0,224.0
0,25.0,3.0,2.0,4.0,5.0,0.0,16.0,276.0
0,19.0,1.0,3.0,3.0,0.0,0.0,3.0,194.0
0,1.0,1.0,3.0,5.0,4.0,0.0,3.0,171.0
1,0.0,3.0,3.0,3.0,3.0,0.0,2.0,134.0
0,24.0,1.0,4.0,4.0,3.0,0.0,1.0,149.0
0,22.0,1.0,2.0,3.0,6.0,0.0,0.0,259.0
0,9.0,1.0,3.0,3.0,4.0,1.0,0.0,173.0
0,16.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0
0,14.0,3.0,4.0,5.0,0.0,0.0,3.0,234.0
0,11.0,2.0,3.0,4.0,4.0,0.0,8.0,166.0
1,1.0,1.0,4.0,5.0,3.0,0.0,3.0,165.0
0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,138.0
1,1.0,1.0,3.0,4.0,3.0,1.0,5.0,149.0
0,9.0,1.0,2.0,3.0,3.0,0.0,0.0,128.0
0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,171.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,159.0
1,1.0,3.0,4.0,6.0,4.0,1.0,8.0,187.0
1,18.0,3.0,2.0,1.0,6.0,1.0,8.0,241.0
0,23.0,2.0,2.0,3.0,1.0,0.0,7.0,283.0
0,8.0,3.0,3.0,4.0,0.0,1.0,12.0,204.0
0,7.0,3.0,3.0,4.0,4.0,1.0,1.0,183.0
1,0.0,3.0,3.0,3.0,4.0,0.0,0.0,146.0
0,7.0,1.0,4.0,4.0,3.0,0.0,1.0,150.0
0,6.0,1.0,3.0,4.0,0.0,0.0,8.0,196.24
0,30.0,3.0,3.0,2.0,6.0,0.0,8.0,257.0
1,14.0,3.0,3.0,4.0,4.0,1.0,1.0,178.0
0,12.0,1.0,3.0,5.0,4.0,1.0,8.0,149.0
0,30.0,1.0,3.0,4.0,3.0,1.0,0.0,136.0
0,2.0,1.0,4.0,4.0,3.0,0.0,3.0,161.0
0,7.0,3.0,2.0,4.0,0.0,0.0,3.0,195.0
0,1.0,3.0,3.0,4.0,4.0,0.0,8.0,225.0
0,26.0,1.0,2.0,2.0,4.0,0.0,3.0,145.0
0,11.0,1.0,2.0,4.0,0.0,0.0,3.0,262.0
0,22.0,1.0,4.0,5.0,1.0,0.0,1.0,308.0
0,28.0,3.0,3.0,4.0,4.0,0.0,6.0,184.0
1,1.0,1.0,3.0,4.0,3.0,1.0,2.0,153.0
0,9.0,3.0,3.0,4.0,4.0,0.0,0.0,167.0
0,17.0,3.0,4.0,5.0,0.0,0.0,1.0,260.0
0,17.0,1.0,3.0,5.0,3.0,0.0,0.0,127.0
0,20.0,3.0,4.0,5.0,4.0,0.0,3.0,212.0
0,13.0,1.0,3.0,4.0,3.0,0.0,8.0,163.0
0,14.0,3.0,3.0,4.0,4.0,0.0,2.0,187.0
1,0.0,3.0,2.0,3.0,0.0,0.0,9.0,176.0
0,8.0,1.0,3.0,4.0,3.0,0.0,1.0,127.0
1,1.0,3.0,3.0,5.0,4.0,1.0,11.0,175.0
0,30.0,1.0,3.0,4.0,0.0,0.0,0.0,209.0
1,3.0,3.0,3.0,1.0,6.0,1.0,0.0,235.0
0,0.0,1.0,2.0,1.0,4.0,0.0,5.0,140.0
0,8.0,3.0,2.0,3.0,4.0,1.0,9.0,152.0
0,2.0,3.0,3.0,4.0,4.0,1.0,6.0,173.0
0,5.0,1.0,3.0,5.0,3.0,1.0,3.0,152.0
0,13.0,1.0,2.0,3.0,3.0,1.0,0.0,142.0
0,9.0,1.0,2.0,4.0,0.0,0.0,3.0,189.0
0,10.0,1.0,2.0,4.0,3.0,0.0,3.0,146.0
0,0.0,1.0,3.0,1.0,3.0,0.0,7.0,136.0
0,3.0,3.0,3.0,5.0,4.0,0.0,5.0,184.0
0,4.0,3.0,3.0,1.0,4.0,0.0,7.0,155.0
0,7.0,1.0,2.0,3.0,0.0,0.0,6.0,185.0
0,27.0,1.0,3.0,3.0,4.0,0.0,7.0,170.0
0,23.0,1.0,3.0,3.0,1.0,0.0,6.0,291.0
0,4.0,3.0,2.0,4.0,3.0,0.0,2.0,123.0
0,7.0,1.0,2.0,4.0,3.0,0.0,3.0,145.0
0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,149.0
0,8.0,1.0,4.0,4.0,4.0,0.0,12.0,194.0
1,1.0,3.0,3.0,6.0,3.0,0.0,3.0,153.0
0,8.0,1.0,3.0,4.0,0.0,1.0,15.0,210.0
0,1.0,1.0,3.0,4.0,4.0,0.0,5.0,192.0
1,0.0,1.0,3.0,5.0,3.0,1.0,7.0,121.0
0,1.0,1.0,4.0,4.0,3.0,0.0,5.0,159.0
0,8.0,3.0,2.0,3.0,4.0,0.0,0.0,146.0
0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,157.0
0,9.0,3.0,4.0,4.0,4.0,1.0,8.0,215.0
0,16.0,1.0,2.0,2.0,3.0,0.0,2.0,121.0
0,19.0,1.0,2.0,4.0,0.0,1.0,5.0,207.0
