monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,Financial_Stress,Emi_delayed
36058,2,27224,13612.0,0.3775029119751511,Medium Risk,1
49929,0,0,0.0,0.0,Low Risk,0
177434,1,49731,49731.0,0.2802788642537507,Risky,1
101489,1,9811,9811.0,0.09667057513622165,Low Risk,0
99664,2,23175,11587.5,0.11626565259271152,Low Risk,0
193428,3,23442,7814.0,0.040397460553797795,Low Risk,0
21041,1,4972,4972.0,0.2363005560572216,Risky,1
93209,2,17188,8594.0,0.09220139686081816,Low Risk,0
167131,2,35572,17786.0,0.10641951523056764,Low Risk,0
190794,1,29056,29056.0,0.1522899042946843,Low Risk,0
163620,1,33748,33748.0,0.2062584036181396,Low Risk,1
151491,2,30476,15238.0,0.10058683354126648,Low Risk,0
181562,3,18035,6011.67,0.03311083817098291,Low Risk,0
130158,1,51910,51910.0,0.3988229690068993,Medium Risk,1
39309,3,7482,2494.0,0.06344603017120762,Low Risk,0
96899,2,15420,7710.0,0.07956738459633227,Low Risk,0
43718,3,5460,1820.0,0.041630449700352255,Low Risk,0
183913,2,26456,13228.0,0.07192531251189421,Low Risk,0
121553,3,56541,18847.0,0.15505170584025074,Low Risk,0
65281,1,57873,57873.0,0.8865213461803587,Risky,1
15767,1,12837,12837.0,0.8141688336398808,Risky,1
186169,1,17565,17565.0,0.09434975747842014,Low Risk,0
161404,2,14000,7000.0,0.0433694332234641,Low Risk,0
160693,2,40608,20304.0,0.12635273471775374,Low Risk,0
91870,1,36746,36746.0,0.39997823010776096,Medium Risk,1
33174,1,32751,32751.0,0.9872490504612046,Risky,1
114189,0,0,0.0,0.0,Low Risk,0
51674,1,38008,38008.0,0.7355343112590471,Risky,1
52260,0,0,0.0,0.0,Low Risk,0
188570,0,0,0.0,0.0,Low Risk,0
195536,1,25226,25226.0,0.12900949185827673,Low Risk,0
86805,1,15192,15192.0,0.17501296008294454,Low Risk,0
172883,0,0,0.0,0.0,Low Risk,0
87377,1,22212,22212.0,0.25420877347585746,Risky,1
145864,1,39831,39831.0,0.2730694345417649,Risky,1
58723,0,0,0.0,0.0,Low Risk,0
91298,2,28266,14133.0,0.15480076233871498,Low Risk,0
122092,3,44124,14708.0,0.12046653343380402,Low Risk,0
17147,2,14180,7090.0,0.41348340817635737,Medium Risk,1
53445,1,41352,41352.0,0.7737300028066236,Risky,1
199875,2,24558,12279.0,0.06143339587242026,Low Risk,0
132116,2,31586,15793.0,0.11953889006630537,Low Risk,0
52755,2,16876,8438.0,0.1599469244621363,Low Risk,0
154805,3,59685,19895.0,0.12851652078421238,Low Risk,0
90361,2,11268,5634.0,0.06234990759287746,Low Risk,0
167376,2,35902,17951.0,0.10724954593251124,Low Risk,0
181766,2,35008,17504.0,0.09629963799610489,Low Risk,0
139232,0,0,0.0,0.0,Low Risk,0
120586,1,9507,9507.0,0.0788399980097192,Low Risk,0
96171,1,32714,32714.0,0.3401649145792391,Medium Risk,1
129151,1,1620,1620.0,0.01254345688380268,Low Risk,0
155562,1,14831,14831.0,0.09533819313199882,Low Risk,0
152934,2,22400,11200.0,0.07323420560503223,Low Risk,0
84959,0,0,0.0,0.0,Low Risk,0
156522,2,32138,16069.0,0.10266288445074814,Low Risk,0
71022,1,58788,58788.0,0.8277435160936047,Risky,1
186999,1,16129,16129.0,0.08625179813795796,Low Risk,0
64853,1,9388,9388.0,0.14475814534408585,Low Risk,0
46826,2,35288,17644.0,0.3767992141118182,Medium Risk,1
57879,1,7746,7746.0,0.13383092313274245,Low Risk,0
92990,1,7053,7053.0,0.07584686525432842,Low Risk,0
104787,1,2280,2280.0,0.021758424232013514,Low Risk,0
55736,2,70076,35038.0,0.6286421702310894,Risky,1
39530,1,8877,8877.0,0.2245636225651404,Risky,1
193130,2,7090,3545.0,0.018355511831408895,Low Risk,0
150958,2,19120,9560.0,0.06332887293154388,Low Risk,0
133623,2,50211,25105.5,0.18788307402168788,Low Risk,0
52387,1,42165,42165.0,0.8048752553114322,Risky,1
167647,1,15458,15458.0,0.0922056463879461,Low Risk,0
127260,1,13798,13798.0,0.10842369951280842,Low Risk,0
185715,1,17424,17424.0,0.09382117761085534,Low Risk,0
174876,1,53784,53784.0,0.30755506759075,Medium Risk,1
181862,1,8846,8846.0,0.048641277452134035,Low Risk,0
45988,1,5483,5483.0,0.11922675480560146,Low Risk,0
91448,2,27054,13527.0,0.1479201294724871,Low Risk,0
184578,1,8119,8119.0,0.04398682399852637,Low Risk,0
128430,2,36962,18481.0,0.14389940045160787,Low Risk,0
158377,3,35154,11718.0,0.07398801593665746,Low Risk,0
27404,1,6435,6435.0,0.23481973434535106,Risky,1
155061,2,66775,33387.5,0.2153184875629591,Risky,1
34360,1,6768,6768.0,0.1969732246798603,Low Risk,1
100657,0,0,0.0,0.0,Low Risk,0
172359,2,20332,10166.0,0.058981544334789596,Low Risk,0
21789,1,10042,10042.0,0.46087475331589334,Medium Risk,1
173253,2,25938,12969.0,0.07485584665200602,Low Risk,0
160457,1,32812,32812.0,0.20449092280174752,Low Risk,1
97597,3,16923,5641.0,0.05779890775331209,Low Risk,0
80641,2,30748,15374.0,0.19064743740777024,Low Risk,1
59247,0,0,0.0,0.0,Low Risk,0
101673,2,54375,27187.5,0.2674013749963117,Risky,1
159347,0,0,0.0,0.0,Low Risk,0
78248,1,1749,1749.0,0.02235200899703507,Low Risk,0
49550,2,6438,3219.0,0.06496468213925329,Low Risk,0
68693,2,60174,30087.0,0.43799222628215395,Medium Risk,1
30605,1,9725,9725.0,0.3177585361868976,Medium Risk,1
166462,1,10965,10965.0,0.06587088945224737,Low Risk,0
90403,2,25524,12762.0,0.14116788159684968,Low Risk,0
73466,1,32182,32182.0,0.4380529768872676,Medium Risk,1
18981,2,7140,3570.0,0.18808281966176704,Low Risk,0
155565,3,3792,1264.0,0.008125220968726898,Low Risk,0
110335,2,38836,19418.0,0.17599129922508724,Low Risk,0
31984,2,24976,12488.0,0.39044522261130565,Medium Risk,1
140580,3,31074,10358.0,0.07368046663821312,Low Risk,0
126316,1,11670,11670.0,0.09238734602108996,Low Risk,0
168832,0,0,0.0,0.0,Low Risk,0
133454,2,31936,15968.0,0.11965171519774603,Low Risk,0
64402,2,30908,15454.0,0.23996149187913418,Risky,1
106656,1,8840,8840.0,0.08288328832883288,Low Risk,0
181963,1,34293,34293.0,0.1884613905024648,Low Risk,0
106009,1,7630,7630.0,0.07197502098878397,Low Risk,0
185904,0,0,0.0,0.0,Low Risk,0
60836,2,28016,14008.0,0.23025839963179695,Risky,1
164634,1,16965,16965.0,0.10304675826378512,Low Risk,0
91407,0,0,0.0,0.0,Low Risk,0
22610,3,12363,4121.0,0.18226448474126491,Low Risk,0
30791,2,11942,5971.0,0.19392030138676886,Low Risk,1
73047,0,0,0.0,0.0,Low Risk,0
165737,4,17416,4354.0,0.026270537055696676,Low Risk,0
85246,1,5474,5474.0,0.06421415667597306,Low Risk,0
101148,0,0,0.0,0.0,Low Risk,0
60890,1,13412,13412.0,0.220266053539169,Risky,1
152866,2,33502,16751.0,0.10957963183441707,Low Risk,0
47888,2,13042,6521.0,0.13617190110257266,Low Risk,0
152821,2,8944,4472.0,0.029262993960254155,Low Risk,0
61531,0,0,0.0,0.0,Low Risk,0
35608,2,38492,19246.0,0.5404965176364862,Medium Risk,1
95986,1,10304,10304.0,0.10734898839414081,Low Risk,0
71017,2,56225,28112.5,0.3958559218215357,Medium Risk,1
72676,1,26890,26890.0,0.3699983488359293,Medium Risk,1
178535,1,20406,20406.0,0.11429691657098048,Low Risk,0
177735,2,3088,1544.0,0.008687090331110923,Low Risk,0
48123,1,7652,7652.0,0.15900920557737463,Low Risk,0
109346,1,17052,17052.0,0.15594534779507252,Low Risk,0
163469,4,9744,2436.0,0.014901908007022738,Low Risk,0
60406,2,24014,12007.0,0.19877164520080787,Low Risk,1
62657,3,20310,6770.0,0.10804858196211117,Low Risk,0
82560,4,105858,26464.5,0.32054869186046514,Medium Risk,1
119143,1,8551,8551.0,0.07177089715719766,Low Risk,0
69943,1,16663,16663.0,0.2382368500064338,Risky,1
97674,2,11682,5841.0,0.05980097057558818,Low Risk,0
40345,0,0,0.0,0.0,Low Risk,0
186239,2,17092,8546.0,0.04588727387926267,Low Risk,0
22961,0,0,0.0,0.0,Low Risk,0
134289,2,47040,23520.0,0.1751446507159931,Low Risk,0
92567,1,45303,45303.0,0.4894076722806184,Medium Risk,1
95664,2,22012,11006.0,0.11504850309416291,Low Risk,0
96199,2,13440,6720.0,0.06985519599995842,Low Risk,0
114764,3,32799,10933.0,0.09526506570004531,Low Risk,0
95729,0,0,0.0,0.0,Low Risk,0
174633,2,18442,9221.0,0.05280216224883041,Low Risk,0
88302,1,25578,25578.0,0.289665013249983,Risky,1
175576,2,4502,2251.0,0.012820658859980863,Low Risk,0
52146,2,28768,14384.0,0.27584090821923063,Risky,1
55297,2,41058,20529.0,0.3712497965531584,Medium Risk,1
101394,2,38694,19347.0,0.19081010710692942,Low Risk,1
142173,0,0,0.0,0.0,Low Risk,0
140942,1,9052,9052.0,0.06422500035475585,Low Risk,0
31939,1,11740,11740.0,0.3675756911612762,Medium Risk,1
196787,0,0,0.0,0.0,Low Risk,0
77119,1,1963,1963.0,0.025454168233509253,Low Risk,0
181393,1,24645,24645.0,0.13586522081888497,Low Risk,0
147851,2,24104,12052.0,0.08151449770376934,Low Risk,0
159258,1,19526,19526.0,0.12260608572253827,Low Risk,0
162531,1,17003,17003.0,0.1046138890427057,Low Risk,0
164805,1,56130,56130.0,0.34058432693182855,Medium Risk,1
34157,2,2242,1121.0,0.032819041484907926,Low Risk,0
165685,2,55380,27690.0,0.16712436249509613,Low Risk,0
123612,1,18566,18566.0,0.15019577387308675,Low Risk,0
130080,1,14982,14982.0,0.11517527675276752,Low Risk,0
98028,2,3588,1794.0,0.018300893622230384,Low Risk,0
151260,1,64896,64896.0,0.4290360967869893,Medium Risk,1
117302,2,16652,8326.0,0.07097918194063187,Low Risk,0
20796,3,43644,14548.0,0.69955760723216,Risky,1
62218,1,58668,58668.0,0.9429425568163554,Risky,1
185203,0,0,0.0,0.0,Low Risk,0
154294,0,0,0.0,0.0,Low Risk,0
39074,1,8081,8081.0,0.2068127143368992,Low Risk,1
131088,1,28706,28706.0,0.21898266813133163,Risky,1
175897,2,20280,10140.0,0.05764737317862158,Low Risk,0
142514,2,10526,5263.0,0.036929705151774565,Low Risk,0
83322,2,52614,26307.0,0.31572693886368547,Medium Risk,1
71321,0,0,0.0,0.0,Low Risk,0
125100,1,12635,12635.0,0.1009992006394884,Low Risk,0
172060,0,0,0.0,0.0,Low Risk,0
50507,3,31345,10448.33,0.20686894885857407,Low Risk,1
51901,2,11250,5625.0,0.1083794146548236,Low Risk,0
163115,1,7758,7758.0,0.04756153633939245,Low Risk,0
155824,1,10714,10714.0,0.06875705924632919,Low Risk,0
67127,1,34510,34510.0,0.5141001385433581,Medium Risk,1
90432,1,8218,8218.0,0.09087491153573957,Low Risk,0
102362,0,0,0.0,0.0,Low Risk,0
25976,1,3921,3921.0,0.15094702802587004,Low Risk,0
129176,1,7299,7299.0,0.0565043042051155,Low Risk,0
85404,1,34792,34792.0,0.4073813872886516,Medium Risk,1
92707,1,33038,33038.0,0.35637006914256747,Medium Risk,1
108789,1,13366,13366.0,0.12286168638373365,Low Risk,0
148089,3,40452,13484.0,0.0910533530512057,Low Risk,0
22957,1,10975,10975.0,0.47806769177157293,Medium Risk,1
122724,1,13513,13513.0,0.11010886216225026,Low Risk,0
150864,1,3642,3642.0,0.024140948138720968,Low Risk,0
28237,0,0,0.0,0.0,Low Risk,0
66586,1,14849,14849.0,0.22300483585138017,Risky,1
34252,2,9422,4711.0,0.1375394137568609,Low Risk,0
156779,4,25832,6458.0,0.041191741240854965,Low Risk,0
180278,1,19003,19003.0,0.10540942322413162,Low Risk,0
18543,1,15360,15360.0,0.8283449280051771,Risky,1
119647,0,0,0.0,0.0,Low Risk,0
189001,0,0,0.0,0.0,Low Risk,0
80747,1,57336,57336.0,0.7100697239525927,Risky,1
80867,1,20955,20955.0,0.2591291874312142,Risky,1
103780,0,0,0.0,0.0,Low Risk,0
72196,0,0,0.0,0.0,Low Risk,0
72894,1,8872,8872.0,0.12171097758388894,Low Risk,0
29591,1,16652,16652.0,0.5627386705417188,Medium Risk,1
112247,2,23577,11788.5,0.1050228513902376,Low Risk,0
194965,1,1752,1752.0,0.00898622829738671,Low Risk,0
167431,2,34996,17498.0,0.10450872299633879,Low Risk,0
58822,2,32114,16057.0,0.27297609737853185,Risky,1
118399,1,9960,9960.0,0.0841223321142915,Low Risk,0
145431,1,17852,17852.0,0.12275237053998116,Low Risk,0
157001,0,0,0.0,0.0,Low Risk,0
143588,2,27423,13711.5,0.09549196311669499,Low Risk,0
169591,2,44228,22114.0,0.13039607054619642,Low Risk,0
180390,2,76580,38290.0,0.21226232052774544,Risky,1
109192,1,15820,15820.0,0.14488240896768995,Low Risk,0
194006,2,10212,5106.0,0.02631877364617589,Low Risk,0
125805,3,12040,4013.33,0.031901196295854695,Low Risk,0
133089,4,56810,14202.5,0.10671430396201038,Low Risk,0
104367,1,15688,15688.0,0.15031571282110245,Low Risk,0
166697,1,50529,50529.0,0.3031188323725082,Medium Risk,1
94622,1,17596,17596.0,0.1859609815899051,Low Risk,0
175259,1,16341,16341.0,0.09323914891674608,Low Risk,0
50929,0,0,0.0,0.0,Low Risk,0
185457,1,9973,9973.0,0.05377526866065988,Low Risk,0
146025,2,40239,20119.5,0.13778120184899845,Low Risk,0
102580,2,37820,18910.0,0.18434392669136285,Low Risk,0
92462,3,5520,1840.0,0.01990006705457377,Low Risk,0
128396,2,37450,18725.0,0.14583787656936353,Low Risk,0
112037,2,26598,13299.0,0.11870185742210163,Low Risk,0
171080,2,13118,6559.0,0.038338788870703765,Low Risk,0
104876,2,19414,9707.0,0.09255692436782487,Low Risk,0
39976,2,34350,17175.0,0.42963277966780067,Medium Risk,1
173698,0,0,0.0,0.0,Low Risk,0
113256,1,24542,24542.0,0.2166949212403758,Risky,1
150772,2,20678,10339.0,0.06857374048231767,Low Risk,0
124331,2,7188,3594.0,0.0289067087049891,Low Risk,0
22526,2,18624,9312.0,0.41338897274260855,Medium Risk,1
118863,2,21480,10740.0,0.09035612427752959,Low Risk,0
185572,1,58410,58410.0,0.31475653654646174,Medium Risk,1
88366,2,8310,4155.0,0.04702034719235905,Low Risk,0
71096,1,3956,3956.0,0.05564307415325757,Low Risk,0
86185,3,39225,13075.0,0.1517085339676278,Low Risk,0
148023,1,19390,19390.0,0.13099315646892712,Low Risk,0
109533,1,79932,79932.0,0.7297526772753417,Risky,1
15595,2,13830,6915.0,0.44341134979159985,Medium Risk,1
55643,2,37756,18878.0,0.33926998903725536,Medium Risk,1
77665,1,10576,10576.0,0.13617459602137386,Low Risk,0
166895,2,52820,26410.0,0.15824320680667486,Low Risk,0
20972,2,24210,12105.0,0.5771981689872211,Medium Risk,1
169841,3,63172,21057.33,0.12398260726208632,Low Risk,0
188820,1,8181,8181.0,0.04332697807435653,Low Risk,0
27879,1,16421,16421.0,0.5890096488396284,Medium Risk,1
192145,1,14372,14372.0,0.07479767883629551,Low Risk,0
90791,2,26844,13422.0,0.14783403641330087,Low Risk,0
189077,1,9216,9216.0,0.04874204689094919,Low Risk,0
26953,3,6744,2248.0,0.08340444477423663,Low Risk,0
121410,1,16869,16869.0,0.1389424264887571,Low Risk,0
140155,2,13396,6698.0,0.047789946844564946,Low Risk,0
169607,1,56898,56898.0,0.3354696445311809,Medium Risk,1
19055,2,21810,10905.0,0.572290737339281,Medium Risk,1
53170,2,63915,31957.5,0.6010438217039684,Risky,1
114976,2,28776,14388.0,0.12513915947676038,Low Risk,0
43251,1,16552,16552.0,0.38269635384152967,Medium Risk,1
150604,2,37802,18901.0,0.1255013147061167,Low Risk,0
150996,2,23848,11924.0,0.07896897931071022,Low Risk,0
107115,1,12392,12392.0,0.1156887457405592,Low Risk,0
85400,1,13055,13055.0,0.15286885245901638,Low Risk,0
116164,1,18144,18144.0,0.15619296856168866,Low Risk,0
156774,2,84825,42412.5,0.2705327413984462,Risky,1
121732,2,32064,16032.0,0.1316991423783393,Low Risk,0
80421,2,30118,15059.0,0.18725208589796197,Low Risk,0
149854,2,38940,19470.0,0.12992646175610928,Low Risk,0
132369,3,52296,17432.0,0.13169246575859908,Low Risk,0
64111,3,20748,6916.0,0.10787540359688665,Low Risk,0
104402,3,59682,19894.0,0.19055190513591694,Low Risk,1
57719,2,5492,2746.0,0.04757532181777231,Low Risk,0
195109,1,18340,18340.0,0.09399873916631217,Low Risk,0
140695,0,0,0.0,0.0,Low Risk,0
149585,2,27778,13889.0,0.09285021893906474,Low Risk,0
159407,3,52677,17559.0,0.11015200085316203,Low Risk,0
190212,1,32280,32280.0,0.1697053813639518,Low Risk,0
119126,1,9152,9152.0,0.07682621761832009,Low Risk,0
92658,2,33436,16718.0,0.18042694640505946,Low Risk,0
180912,1,5392,5392.0,0.029804545856549042,Low Risk,0
46007,1,12758,12758.0,0.2773056274045254,Risky,1
121833,0,0,0.0,0.0,Low Risk,0
133637,0,0,0.0,0.0,Low Risk,0
135721,2,11832,5916.0,0.04358942241804879,Low Risk,0
108220,2,23037,11518.5,0.1064359637774903,Low Risk,0
41393,0,0,0.0,0.0,Low Risk,0
72480,0,0,0.0,0.0,Low Risk,0
132243,3,25044,8348.0,0.0631262146200555,Low Risk,0
103290,1,13768,13768.0,0.13329460741601318,Low Risk,0
119263,2,53248,26624.0,0.22323771832001543,Risky,1
108650,0,0,0.0,0.0,Low Risk,0
132595,3,19401,6467.0,0.04877257815151401,Low Risk,0
67066,3,39975,13325.0,0.1986848775832762,Low Risk,1
126850,1,6502,6502.0,0.05125739061884115,Low Risk,0
31138,1,29796,29796.0,0.9569015351018049,Risky,1
133558,2,37174,18587.0,0.13916800191677023,Low Risk,0
190599,1,1982,1982.0,0.010398795376680885,Low Risk,0
107259,1,15989,15989.0,0.14906907578851192,Low Risk,0
93422,2,43287,21643.5,0.23167455203271178,Risky,1
97315,1,15396,15396.0,0.15820788162153832,Low Risk,0
44086,2,23584,11792.0,0.2674772036474164,Risky,1
163394,2,13810,6905.0,0.042259813701849516,Low Risk,0
115814,2,6468,3234.0,0.027924085171050134,Low Risk,0
134324,1,16273,16273.0,0.12114737500372234,Low Risk,0
143921,0,0,0.0,0.0,Low Risk,0
18435,0,0,0.0,0.0,Low Risk,0
116505,1,65305,65305.0,0.56053388266598,Medium Risk,1
175014,0,0,0.0,0.0,Low Risk,0
128457,1,23700,23700.0,0.18449753614049838,Low Risk,0
67389,2,35838,17919.0,0.26590393090860526,Risky,1
68014,2,57252,28626.0,0.42088393566030524,Medium Risk,1
178898,2,16078,8039.0,0.04493622063969413,Low Risk,0
45297,0,0,0.0,0.0,Low Risk,0
36322,1,16938,16938.0,0.4663289466439073,Medium Risk,1
50739,0,0,0.0,0.0,Low Risk,0
94553,0,0,0.0,0.0,Low Risk,0
23314,1,2971,2971.0,0.12743415973234967,Low Risk,0
108831,2,29164,14582.0,0.13398755869191684,Low Risk,0
122658,1,18096,18096.0,0.14753216259844446,Low Risk,0
132174,2,40602,20301.0,0.15359299105724272,Low Risk,0
161429,2,41304,20652.0,0.12793240371928216,Low Risk,0
54029,2,21280,10640.0,0.19693127764718948,Low Risk,1
146042,2,19300,9650.0,0.06607688199285137,Low Risk,0
100474,1,7686,7686.0,0.07649740231303621,Low Risk,0
173571,0,0,0.0,0.0,Low Risk,0
143692,0,0,0.0,0.0,Low Risk,0
192229,1,59499,59499.0,0.3095214561798688,Medium Risk,1
143411,2,12824,6412.0,0.04471065678364979,Low Risk,0
187106,0,0,0.0,0.0,Low Risk,0
15294,1,1026,1026.0,0.06708513142408788,Low Risk,0
39596,0,0,0.0,0.0,Low Risk,0
113185,1,15470,15470.0,0.13667888854530194,Low Risk,0
73382,1,12490,12490.0,0.17020522743997166,Low Risk,0
53098,3,43137,14379.0,0.2708011601190252,Risky,1
19655,3,40947,13649.0,0.6944288984991096,Risky,1
98029,3,31425,10475.0,0.10685613440920544,Low Risk,0
18771,1,4172,4172.0,0.22225773800010654,Risky,1
89099,2,6030,3015.0,0.03383876362248735,Low Risk,0
135811,1,10907,10907.0,0.08031013688140136,Low Risk,0
77257,1,8123,8123.0,0.10514257607724867,Low Risk,0
32558,0,0,0.0,0.0,Low Risk,0
122779,0,0,0.0,0.0,Low Risk,0
47376,0,0,0.0,0.0,Low Risk,0
92924,1,34086,34086.0,0.3668158925573587,Medium Risk,1
44332,1,31026,31026.0,0.6998556347559325,Risky,1
146001,2,56154,28077.0,0.19230690200752049,Low Risk,1
61737,1,18672,18672.0,0.3024442392730453,Medium Risk,1
145912,0,0,0.0,0.0,Low Risk,0
104031,2,31246,15623.0,0.15017638972998434,Low Risk,0
35991,1,6928,6928.0,0.19249256758634103,Low Risk,1
42472,1,36162,36162.0,0.8514315313618384,Risky,1
74946,1,12226,12226.0,0.16313078750033358,Low Risk,0
16541,0,0,0.0,0.0,Low Risk,0
144237,0,0,0.0,0.0,Low Risk,0
17765,1,7532,7532.0,0.4239797354348438,Medium Risk,1
58074,3,29106,9702.0,0.16706271309019527,Low Risk,0
175355,2,12768,6384.0,0.03640614752929771,Low Risk,0
116387,3,56250,18750.0,0.16110046654695112,Low Risk,0
146841,1,18445,18445.0,0.12561205657820362,Low Risk,0
17972,1,17691,17691.0,0.9843645671043846,Risky,1
164328,1,20376,20376.0,0.12399591061778881,Low Risk,0
164725,0,0,0.0,0.0,Low Risk,0
54339,3,19698,6566.0,0.12083402344540753,Low Risk,0
171829,0,0,0.0,0.0,Low Risk,0
118376,1,10046,10046.0,0.0848651753733865,Low Risk,0
57399,3,26896,8965.33,0.1561931392532971,Low Risk,0
59013,1,16579,16579.0,0.2809380983851016,Risky,1
160778,2,12700,6350.0,0.0394954533580465,Low Risk,0
184303,3,30027,10009.0,0.05430730915937342,Low Risk,0
42909,1,15025,15025.0,0.3501596401687292,Medium Risk,1
172541,1,10164,10164.0,0.058907737870998775,Low Risk,0
147385,1,5133,5133.0,0.03482715337381687,Low Risk,0
153919,1,10370,10370.0,0.06737309883770035,Low Risk,0
196294,1,33724,33724.0,0.17180351921097944,Low Risk,0
156002,2,2208,1104.0,0.0070768323483032265,Low Risk,0
18285,0,0,0.0,0.0,Low Risk,0
138637,3,28683,9561.0,0.06896427360661295,Low Risk,0
50863,3,53556,17852.0,0.350982049820105,Medium Risk,1
162776,2,19710,9855.0,0.06054332334005013,Low Risk,0
146627,0,0,0.0,0.0,Low Risk,0
68915,1,3588,3588.0,0.0520641369803381,Low Risk,0
124543,2,5070,2535.0,0.02035441574395992,Low Risk,0
156691,2,31396,15698.0,0.10018443943812982,Low Risk,0
123500,1,3028,3028.0,0.02451821862348178,Low Risk,0
167297,3,57720,19240.0,0.11500505089750564,Low Risk,0
126266,2,47841,23920.5,0.18944529802163687,Low Risk,0
41739,2,11307,5653.5,0.13544886077768992,Low Risk,0
193780,2,14972,7486.0,0.03863143771287027,Low Risk,0
143041,1,41205,41205.0,0.28806426129571244,Risky,1
35187,1,14801,14801.0,0.42063830391906104,Medium Risk,1
112927,1,15373,15373.0,0.13613219159279888,Low Risk,0
132996,0,0,0.0,0.0,Low Risk,0
145503,1,7296,7296.0,0.050143296014515164,Low Risk,0
22642,1,3583,3583.0,0.15824573800900982,Low Risk,0
94971,2,8086,4043.0,0.04257089006117657,Low Risk,0
53192,1,8036,8036.0,0.1510753496766431,Low Risk,0
150453,1,17036,17036.0,0.11323137458209541,Low Risk,0
165630,1,7726,7726.0,0.046646138984483485,Low Risk,0
165534,0,0,0.0,0.0,Low Risk,0
75030,1,11168,11168.0,0.14884712781554046,Low Risk,0
71411,1,32206,32206.0,0.45099494475641005,Medium Risk,1
112469,2,26524,13262.0,0.11791693711155964,Low Risk,0
148595,2,22992,11496.0,0.07736464887782227,Low Risk,0
155749,1,4556,4556.0,0.02925219423559702,Low Risk,0
161161,2,24912,12456.0,0.07728917045687232,Low Risk,0
150653,1,1365,1365.0,0.009060556377901536,Low Risk,0
157979,0,0,0.0,0.0,Low Risk,0
197225,1,6624,6624.0,0.03358600583090379,Low Risk,0
65539,4,46760,11690.0,0.17836707914371597,Low Risk,0
190215,2,32192,16096.0,0.08462003522329994,Low Risk,0
126259,0,0,0.0,0.0,Low Risk,0
110042,2,22278,11139.0,0.10122498682321296,Low Risk,0
28163,3,8283,2761.0,0.0980364307779711,Low Risk,0
192129,1,3912,3912.0,0.02036131973830083,Low Risk,0
37419,3,55860,18620.0,0.4976081669739972,Medium Risk,1
188650,2,31710,15855.0,0.08404452690166976,Low Risk,0
136211,2,53490,26745.0,0.19634978085470337,Low Risk,1
137762,1,19549,19549.0,0.14190415354016347,Low Risk,0
47214,3,76708,25569.33,0.541562460287203,Medium Risk,1
24505,1,10365,10365.0,0.4229749030810039,Medium Risk,1
129897,1,6890,6890.0,0.05304202560490234,Low Risk,0
73408,3,24327,8109.0,0.11046479947689625,Low Risk,0
183751,0,0,0.0,0.0,Low Risk,0
131908,0,0,0.0,0.0,Low Risk,0
94731,1,47733,47733.0,0.503879405896697,Medium Risk,1
80131,2,36090,18045.0,0.22519374524216595,Risky,1
79280,0,0,0.0,0.0,Low Risk,0
30762,1,1387,1387.0,0.04508809570249009,Low Risk,0
132798,1,11111,11111.0,0.08366842874139671,Low Risk,0
73703,4,76550,19137.5,0.25965700175026796,Risky,1
78079,2,48627,24313.5,0.3113961500531513,Medium Risk,1
36577,2,11313,5656.5,0.15464636246821772,Low Risk,0
63114,1,10038,10038.0,0.15904553664797033,Low Risk,0
78230,1,6856,6856.0,0.08763901316630449,Low Risk,0
179052,1,31300,31300.0,0.17480955253222527,Low Risk,0
82194,1,33854,33854.0,0.41187921259459326,Medium Risk,1
127333,1,13715,13715.0,0.10770970604635091,Low Risk,0
52792,4,87090,21772.5,0.41242044249128657,Medium Risk,1
168373,2,51324,25662.0,0.15241160993746028,Low Risk,0
151213,1,13164,13164.0,0.08705600708933756,Low Risk,0
119292,0,0,0.0,0.0,Low Risk,0
28777,3,48489,16163.0,0.5616638287521284,Medium Risk,1
53346,3,78625,26208.33,0.49128950624226747,Medium Risk,1
69703,4,46835,11708.75,0.1679805747241869,Low Risk,0
109977,1,39074,39074.0,0.35529247024377825,Medium Risk,1
62819,2,22748,11374.0,0.18105987042136934,Low Risk,0
174541,1,14474,14474.0,0.08292607467586412,Low Risk,0
125186,1,7758,7758.0,0.0619717859824581,Low Risk,0
38290,1,18112,18112.0,0.4730216766779838,Medium Risk,1
127551,2,29180,14590.0,0.11438561830169892,Low Risk,0
190324,4,7808,1952.0,0.010256194699564953,Low Risk,0
113682,3,19095,6365.0,0.055989514610932246,Low Risk,0
133017,2,23812,11906.0,0.08950735620259065,Low Risk,0
134496,1,3978,3978.0,0.02957708779443255,Low Risk,0
72089,1,14750,14750.0,0.20460819265075114,Low Risk,1
162680,0,0,0.0,0.0,Low Risk,0
93006,1,12951,12951.0,0.13924908070447067,Low Risk,0
29779,0,0,0.0,0.0,Low Risk,0
36630,0,0,0.0,0.0,Low Risk,0
130436,2,5918,2959.0,0.022685454935753933,Low Risk,0
158250,0,0,0.0,0.0,Low Risk,0
166007,1,1805,1805.0,0.010873035474407705,Low Risk,0
193330,2,8200,4100.0,0.021207262194175763,Low Risk,0
37784,1,5150,5150.0,0.13630107982214695,Low Risk,0
169099,1,25844,25844.0,0.15283354721198825,Low Risk,0
127167,2,48955,24477.5,0.19248311275724048,Low Risk,1
82359,2,10845,5422.5,0.06583979892907879,Low Risk,0
93608,3,37689,12563.0,0.13420861464832065,Low Risk,0
39161,0,0,0.0,0.0,Low Risk,0
